attack,victim,session,session_id,checkpoint,decision_id,action,risk,confidence,top_channel,constraints,transfer_status,round_trip_ms,handler_ms,read_ms,score_ms,write_ms,publish_ms,workflow_ms
bot,s010,3,sim-6c8a6e05a5c254e2625f45b268ee6313,login,cb3a74532c134b93b17f41f0c5f7b786,step_up,93.99,0.4375,automation,friction_ceiling,,148.8,20.8,3.9,0.1,8.9,7.7,
bot,s010,3,sim-6c8a6e05a5c254e2625f45b268ee6313,payee,da3587175bf949fc87af88dbd6e3eee8,step_up,99.87,0.5865,automation,friction_ceiling,,145.0,30.7,5.0,0.1,17.0,8.4,
bot,s010,3,sim-6c8a6e05a5c254e2625f45b268ee6313,amount,e8a8ab448fa84f7abb60b7d8821d6123,step_up,99.95,0.8798,automation,friction_ceiling,,128.5,35.4,4.6,0.1,22.3,8.2,
bot,s010,3,sim-6c8a6e05a5c254e2625f45b268ee6313,confirmation,7bbaf6b8829f49bda27748795c98ad10,step_up,99.98,0.9135,automation,friction_ceiling,awaiting_step_up,150.8,55.1,4.7,0.2,15.1,7.8,27.1
bot,s010,4,sim-275169009dbcf6311395b1cd940dd3ce,login,f1364e7afcd846b9b949acc39de5c480,step_up,93.99,0.4375,automation,friction_ceiling,,108.1,21.6,3.9,0.1,8.7,8.7,
bot,s010,4,sim-275169009dbcf6311395b1cd940dd3ce,payee,42027bb468724825b2b263d59067bb41,step_up,99.87,0.5865,automation,friction_ceiling,,181.4,32.6,4.1,0.1,9.5,18.8,
bot,s010,4,sim-275169009dbcf6311395b1cd940dd3ce,amount,e0be86a507314235b71319a14deb6975,step_up,99.95,0.8798,automation,friction_ceiling,,164.8,21.9,4.5,0.1,9.1,8.0,
bot,s010,4,sim-275169009dbcf6311395b1cd940dd3ce,confirmation,021dd341355b479aadf21c46c2623957,step_up,99.98,0.9135,automation,friction_ceiling,awaiting_step_up,212.0,62.7,4.7,0.2,15.2,8.2,34.2
replay,s010,0,sim-be887f80286435f513821c8187a03f28,login,f84ba1876fc64123bb8798623dde898f,allow,9.53,0.4375,behaviour,,,128.4,23.1,4.0,0.1,8.9,9.9,
replay,s010,0,sim-be887f80286435f513821c8187a03f28,payee,ae560f150f4840dabc8a9a018f55b7d6,monitor,29.94,0.5865,behaviour,,,116.7,26.0,4.3,0.1,13.4,8.1,
replay,s010,0,sim-be887f80286435f513821c8187a03f28,amount,73ce8c92b17246ee824890f2f9b9652c,step_up,54.36,0.8798,behaviour,,,118.9,29.5,5.8,0.2,15.7,7.6,
replay,s010,0,sim-be887f80286435f513821c8187a03f28,confirmation,a609544bc0b24a61927981cb3b2414a1,step_up,77.29,0.9135,behaviour,friction_ceiling,awaiting_step_up,154.9,65.5,4.7,0.2,27.8,7.3,25.4
replay,s010,1,sim-31f83fd980904bcb10385ee78a9370c0,login,76f7dcffbafa467180596f286abc2d86,allow,4.76,0.4375,behaviour,,,142.7,28.7,7.7,0.1,11.1,9.7,
replay,s010,1,sim-31f83fd980904bcb10385ee78a9370c0,payee,aa7e672ab61745428211f5d239ede77e,allow,1.57,0.5865,automation,,,121.9,22.1,4.1,0.1,9.5,8.2,
replay,s010,1,sim-31f83fd980904bcb10385ee78a9370c0,amount,d97b160709dc40488785eee8b1febc99,allow,0.62,0.8798,automation,,,134.7,32.0,5.6,0.2,18.1,8.0,
replay,s010,1,sim-31f83fd980904bcb10385ee78a9370c0,confirmation,d4a84c96b75d4236a7b5fd228d9ef90d,allow,0.47,0.9135,automation,,processing,160.5,58.9,5.2,0.2,11.2,14.3,27.8
replay,s010,2,sim-bc561df67b407d8289ab8fe6951beb6b,login,3046adf0e45844549279593a0bcd7c52,allow,2.14,0.4375,automation,,,110.7,24.7,4.3,0.1,9.4,10.6,
replay,s010,2,sim-bc561df67b407d8289ab8fe6951beb6b,payee,13b117fcbd77458395055ec377343d01,allow,2.01,0.5865,automation,,,154.7,33.2,4.6,0.1,20.2,8.0,
replay,s010,2,sim-bc561df67b407d8289ab8fe6951beb6b,amount,7535e9e470564db08209fb6730695f5f,allow,1.86,0.8798,behaviour,,,125.4,34.5,5.5,0.2,13.8,14.9,
replay,s010,2,sim-bc561df67b407d8289ab8fe6951beb6b,confirmation,2dac36581c934d44a93824970bd79cd3,allow,4.47,0.9135,behaviour,,processing,166.6,66.2,4.6,0.2,20.2,15.2,25.8
replay,s010,3,sim-0786252998a18335d161aa4f28859514,login,dbf847ffcbc14e1d89e7fea75bfeecab,allow,3.7,0.4375,behaviour,,,206.6,22.4,3.8,0.1,9.0,9.3,
replay,s010,3,sim-0786252998a18335d161aa4f28859514,payee,008f37a5d4564bc68d74b4d56f73616d,allow,5.73,0.5865,behaviour,,,186.4,36.2,4.4,0.1,16.7,14.8,
replay,s010,3,sim-0786252998a18335d161aa4f28859514,amount,7f32dac742b1409c86ffcbc2f7f41824,allow,0.93,0.8798,automation,,,207.2,43.2,4.6,0.2,29.4,8.7,
replay,s010,3,sim-0786252998a18335d161aa4f28859514,confirmation,6df36c0941944697ad5420d69b6467c5,allow,0.73,0.9135,automation,,processing,182.1,65.8,4.9,0.2,15.0,15.5,29.9
replay,s010,4,sim-db3870a7f9bf8067a05bf13141446b90,login,301a42c017744f9a950fcc0129f75ebb,allow,3.76,0.4375,behaviour,,,218.3,23.6,4.1,0.1,10.6,8.6,
replay,s010,4,sim-db3870a7f9bf8067a05bf13141446b90,payee,a467ac45d568418db937f93fcabd72f5,allow,2.17,0.5865,automation,,,145.8,21.3,4.0,0.1,9.5,7.5,
replay,s010,4,sim-db3870a7f9bf8067a05bf13141446b90,amount,6933f4714cd24505bf9acea0249d87be,allow,1.72,0.8798,automation,,,177.1,24.7,4.7,0.2,11.4,8.3,
replay,s010,4,sim-db3870a7f9bf8067a05bf13141446b90,confirmation,eaeeda9a92964aeebdd35784d107e202,allow,0.37,0.9135,behaviour,,processing,165.8,60.3,5.1,0.2,21.3,8.1,25.4
poisoning,s010,0,sim-1d40afda6d30b059bb0988e076dc17f4,login,0305bb9ce1dc45959355a9feb80cb0ee,allow,2.41,0.4375,automation,,,136.0,24.5,4.8,0.1,11.2,8.2,
poisoning,s010,0,sim-1d40afda6d30b059bb0988e076dc17f4,payee,0b7c42c152f64fdd90f4758129f2f1ee,allow,4.73,0.5865,behaviour,,,159.3,33.5,4.2,0.1,20.0,8.9,
poisoning,s010,0,sim-1d40afda6d30b059bb0988e076dc17f4,amount,973829cb729a4bdd975ec3a4895f15bb,monitor,22.21,0.8798,behaviour,,,137.5,23.2,4.6,0.2,9.9,8.3,
poisoning,s010,0,sim-1d40afda6d30b059bb0988e076dc17f4,confirmation,795de6200783424fa2f765048c9db9d0,step_up,52.47,0.9135,behaviour,,awaiting_step_up,161.3,58.3,5.2,0.2,17.5,7.5,27.8
poisoning,s010,1,sim-39e6f25a9a760cc85438bbd657f9b2ce,login,21b9586db0214b488e4524707e4ffa5a,allow,9.53,0.4375,behaviour,,,130.9,33.0,4.0,0.1,19.6,9.1,
poisoning,s010,1,sim-39e6f25a9a760cc85438bbd657f9b2ce,payee,35532b0634d1495ca66eb7ef124b33e2,monitor,29.94,0.5865,behaviour,,,186.9,33.5,5.9,0.1,18.0,9.2,
poisoning,s010,1,sim-39e6f25a9a760cc85438bbd657f9b2ce,amount,23eee737339b4fc3b3da877c08976c03,step_up,54.36,0.8798,behaviour,,,118.3,31.0,4.5,0.2,17.4,8.8,
poisoning,s010,1,sim-39e6f25a9a760cc85438bbd657f9b2ce,confirmation,ee8ae3039aaa447790241034ffc7484f,step_up,70.68,0.9135,behaviour,friction_ceiling,awaiting_step_up,224.3,115.7,4.7,0.2,17.7,7.8,85.0
poisoning,s010,2,sim-a764f104263b424de5f1ee6a1829914b,login,d6baffbdac80461f892258c1fb694010,allow,9.53,0.4375,behaviour,,,112.8,21.9,4.2,0.1,8.6,8.8,
poisoning,s010,2,sim-a764f104263b424de5f1ee6a1829914b,payee,0157719f3f1b4c49a9c4e5b9933c5914,monitor,29.94,0.5865,behaviour,,,145.3,23.1,4.1,0.1,9.7,9.0,
poisoning,s010,2,sim-a764f104263b424de5f1ee6a1829914b,amount,9a1520d5f46b4de6894fc34d8fd33b60,step_up,54.36,0.8798,behaviour,,,114.7,21.9,4.6,0.2,9.2,7.8,
poisoning,s010,2,sim-a764f104263b424de5f1ee6a1829914b,confirmation,94b2cee801d845888b54fe68d7624648,step_up,77.29,0.9135,behaviour,friction_ceiling,awaiting_step_up,216.3,64.8,4.6,0.2,21.4,10.7,27.8
poisoning,s010,3,sim-4b482c474c3a76c54412e361d32986a8,login,0cb69089cca4480f9db8ea5b90099363,allow,6.26,0.4375,behaviour,,,131.1,22.8,4.0,0.1,9.0,9.6,
poisoning,s010,3,sim-4b482c474c3a76c54412e361d32986a8,payee,b44e8ba7ca1c4cc0910e926ec2d6324c,monitor,29.94,0.5865,behaviour,,,152.8,32.9,4.7,0.1,19.6,8.3,
poisoning,s010,3,sim-4b482c474c3a76c54412e361d32986a8,amount,11d5a8c5a51e497aa398c75e1ec11dbc,step_up,54.36,0.8798,behaviour,,,143.1,25.9,4.6,0.2,13.0,8.0,
poisoning,s010,3,sim-4b482c474c3a76c54412e361d32986a8,confirmation,44b3bf20d7734e97b0346d9e1cd94c0d,step_up,77.29,0.9135,behaviour,friction_ceiling,awaiting_step_up,182.2,59.5,4.7,0.2,18.8,8.1,27.5
poisoning,s010,4,sim-a112965dbb689206b59375001cca999b,login,b1f81893bbe84769ab778951f6f67a87,allow,5.76,0.4375,behaviour,,,126.9,23.9,3.7,0.1,8.9,11.0,
poisoning,s010,4,sim-a112965dbb689206b59375001cca999b,payee,797bf74a681d4794a4b0ac2cf12e5437,monitor,28.25,0.5865,behaviour,,,130.8,26.4,5.3,0.1,10.1,10.7,
poisoning,s010,4,sim-a112965dbb689206b59375001cca999b,amount,fa156e37e6e046bfa30819cec0c685a7,step_up,54.36,0.8798,behaviour,,,156.7,33.3,4.9,0.2,19.9,8.2,
poisoning,s010,4,sim-a112965dbb689206b59375001cca999b,confirmation,8be2bc84f6d0492795f9e68b8b0a4be7,step_up,77.29,0.9135,behaviour,friction_ceiling,awaiting_step_up,152.1,58.9,4.8,0.2,13.3,8.9,31.6
genuine,s011,0,sim-b377bb1d2f830471444d64b1bb1d6b93,login,81bbaccb16e54ccaa91e58646a381a6d,allow,2.14,0.4375,automation,,,173.2,73.9,4.1,0.1,11.8,57.7,
genuine,s011,0,sim-b377bb1d2f830471444d64b1bb1d6b93,payee,dbf62bf40b2141e1a3c64036f9f64802,allow,4.07,0.5865,behaviour,,,141.4,25.4,4.8,0.1,10.1,10.1,
genuine,s011,0,sim-b377bb1d2f830471444d64b1bb1d6b93,amount,88cd51a995d840e4957fb7a11a2c399f,allow,9.85,0.8798,behaviour,,,120.8,24.1,4.4,0.2,9.7,9.7,
genuine,s011,0,sim-b377bb1d2f830471444d64b1bb1d6b93,confirmation,248dbf27fbeb456a821d7b21ede1bd9a,monitor,24.72,0.9135,behaviour,,processing,164.1,62.5,5.3,0.2,18.8,10.3,27.8
genuine,s011,1,sim-38282b878004144d3d1bca512998c14f,login,577517c80a5d43ad947d2168bc7f431d,allow,7.57,0.4375,behaviour,,,152.3,30.6,4.0,0.1,17.0,9.3,
genuine,s011,1,sim-38282b878004144d3d1bca512998c14f,payee,94f9ff5108fc4c7e973dffdfa6379848,allow,14.96,0.5865,behaviour,,,133.6,34.3,4.1,0.1,20.2,9.7,
genuine,s011,1,sim-38282b878004144d3d1bca512998c14f,amount,497583d22e4d4dc3beec85367626bc6c,monitor,27.48,0.8798,behaviour,,,125.6,28.6,4.6,0.2,12.9,10.6,
genuine,s011,1,sim-38282b878004144d3d1bca512998c14f,confirmation,283cfcaf585e4b1990d93974bc979859,monitor,24.5,0.9135,behaviour,,processing,164.1,69.7,4.9,0.2,20.3,10.3,33.8
genuine,s011,2,sim-f09a54cca6169a6ed984d36e740ab8fd,login,8505094a23a049e5b6ac4ff24ccda21e,allow,7.24,0.4375,behaviour,,,128.9,33.8,4.4,0.1,19.2,9.8,
genuine,s011,2,sim-f09a54cca6169a6ed984d36e740ab8fd,payee,ea94cc80127141d5809842aba9e6b1ba,allow,18.81,0.5865,behaviour,,,140.6,26.4,4.6,0.1,11.5,10.0,
genuine,s011,2,sim-f09a54cca6169a6ed984d36e740ab8fd,amount,a5cfd3e41c7a482386247458531e8493,monitor,27.32,0.8798,behaviour,,,139.2,32.2,4.8,0.2,17.3,9.8,
genuine,s011,2,sim-f09a54cca6169a6ed984d36e740ab8fd,confirmation,fb32b14da18845768daaee1f19f32019,step_up,42.39,0.9135,behaviour,,awaiting_step_up,149.2,62.1,4.7,0.2,18.0,9.0,30.0
genuine,s011,3,sim-b5c42b3a176c2b50a93f6951628e61e3,login,e53c7099e0594e99afccae6de41d3bac,allow,3.48,0.4375,behaviour,,,127.1,27.3,4.0,0.1,11.6,11.4,
genuine,s011,3,sim-b5c42b3a176c2b50a93f6951628e61e3,payee,9a0365746874443281d16c87b315c621,allow,10.97,0.5865,behaviour,,,137.2,23.5,4.6,0.1,9.5,9.0,
genuine,s011,3,sim-b5c42b3a176c2b50a93f6951628e61e3,amount,ab954d310d994bd3a4d4bc56d29535ef,monitor,20.85,0.8798,behaviour,,,147.6,37.6,4.9,0.2,21.7,10.6,
genuine,s011,3,sim-b5c42b3a176c2b50a93f6951628e61e3,confirmation,cba93e897c1a4902acb6cb6f0303c112,monitor,31.67,0.9135,behaviour,,processing,174.9,62.5,9.8,0.2,10.5,10.4,31.4
genuine,s011,4,sim-3ca014dcc445d0c98f196c436fa2a7b8,login,1d31025efc9545fcb6f4795e504265c9,allow,2.84,0.4375,automation,,,117.9,28.3,3.9,0.1,13.4,10.6,
genuine,s011,4,sim-3ca014dcc445d0c98f196c436fa2a7b8,payee,0f0003794272431493972924ea40486c,allow,4.72,0.5865,behaviour,,,128.2,29.0,4.6,0.1,14.4,9.7,
genuine,s011,4,sim-3ca014dcc445d0c98f196c436fa2a7b8,amount,0b948c1b587945c5ad1f0f8b41b1a65b,allow,6.56,0.8798,behaviour,,,129.8,39.6,7.8,0.2,21.5,9.9,
genuine,s011,4,sim-3ca014dcc445d0c98f196c436fa2a7b8,confirmation,acda26ea85ba47068c2aca922d1652e0,allow,10.02,0.9135,behaviour,,processing,153.2,59.4,5.1,0.2,15.5,10.5,27.9
takeover,s011,0,sim-0d0b5e93beb04ade09d50f0c31b323e8,login,c061692c328748729afc1d061376af17,allow,10.63,0.4375,context,,,127.7,24.8,4.3,0.1,9.3,10.9,
takeover,s011,0,sim-0d0b5e93beb04ade09d50f0c31b323e8,payee,45175d0829a843768d39ac0f9596d14b,allow,11.07,0.5865,context,,,141.0,45.7,5.6,0.1,14.0,25.8,
takeover,s011,0,sim-0d0b5e93beb04ade09d50f0c31b323e8,amount,1feecf5cadde46f1ab73c8186850b2d4,step_up,95.38,0.8798,transaction,corroboration|checkpoint,,141.7,24.8,4.4,0.2,10.1,10.0,
takeover,s011,0,sim-0d0b5e93beb04ade09d50f0c31b323e8,confirmation,f777fde54ba74d83a5e85430342b7d10,restrict,97.38,0.9135,transaction,corroboration,under_review,166.2,50.3,4.5,0.2,9.9,10.4,25.2
takeover,s011,1,sim-140e958a974aff1970724f607f72ca1c,login,b90df751c68b44fbbb81553e7fa868c2,monitor,33.43,0.4375,context,,,130.4,23.7,3.9,0.1,9.4,10.1,
takeover,s011,1,sim-140e958a974aff1970724f607f72ca1c,payee,ee918ac50ef64fff89949e4fdfa2d111,step_up,41.29,0.5865,behaviour,,,117.8,27.9,4.1,0.1,12.7,10.8,
takeover,s011,1,sim-140e958a974aff1970724f607f72ca1c,amount,adccd76e368c4c1991958871acbb4069,step_up,99.44,0.8798,transaction,checkpoint,,123.4,33.3,4.9,0.2,18.6,9.5,
takeover,s011,1,sim-140e958a974aff1970724f607f72ca1c,confirmation,0f98032e8033472981581b844c4c600a,block,99.68,0.9135,transaction,,blocked,170.6,64.2,4.7,0.2,20.8,10.1,28.2
takeover,s011,2,sim-7bcac1faad4a544365ec390739c54606,login,59e7c5de189d4a54a72f63bf5c9d0ff5,monitor,24.56,0.4375,context,,,194.8,23.2,4.3,0.1,8.7,9.9,
takeover,s011,2,sim-7bcac1faad4a544365ec390739c54606,payee,a1fa4cc376754ca2a6369009cb98c1ce,monitor,28.43,0.5865,context,,,123.3,25.2,4.1,0.1,11.5,9.3,
takeover,s011,2,sim-7bcac1faad4a544365ec390739c54606,amount,41a151a86d32481292a3d8209b4ed60d,step_up,98.15,0.8798,transaction,corroboration|checkpoint,,171.0,29.5,4.6,0.2,14.6,9.9,
takeover,s011,2,sim-7bcac1faad4a544365ec390739c54606,confirmation,94a43a7fe1034f86af854bf0e61bf54b,restrict,98.45,0.9135,transaction,corroboration,under_review,146.6,53.7,7.1,0.2,10.0,9.8,26.5
takeover,s011,3,sim-b89880dada8e9976b4421cdb7b1565c3,login,8b3857d821cc4caa91e322f1e7e36afa,monitor,20.74,0.4375,context,,,187.1,24.4,3.8,0.1,10.6,9.7,
takeover,s011,3,sim-b89880dada8e9976b4421cdb7b1565c3,payee,40099f4829c34d93a77398ed9c9f323b,monitor,28.61,0.5865,context,,,128.0,25.9,4.2,0.1,9.4,11.9,
takeover,s011,3,sim-b89880dada8e9976b4421cdb7b1565c3,amount,628c26ce55e14e6faf35d5dbeda21ecb,step_up,99.18,0.8798,transaction,corroboration|checkpoint,,136.4,30.7,4.7,0.2,15.1,10.5,
takeover,s011,3,sim-b89880dada8e9976b4421cdb7b1565c3,confirmation,3ce3e4e876a640f6aec5d7256a65208b,restrict,99.2,0.9135,transaction,corroboration,under_review,146.2,56.2,4.6,0.2,14.9,10.2,26.1
takeover,s011,4,sim-dbd1b264f6fb61483bc69e5e98c6ec49,login,6d42721e7bf841ba92095b76774e63b2,monitor,22.43,0.4375,context,,,135.0,22.5,4.1,0.1,8.6,9.5,
takeover,s011,4,sim-dbd1b264f6fb61483bc69e5e98c6ec49,payee,f1e3280e092246c2b1508fd943548446,monitor,23.49,0.5865,context,,,128.1,26.2,4.5,0.1,11.3,10.1,
takeover,s011,4,sim-dbd1b264f6fb61483bc69e5e98c6ec49,amount,bdd63acba3654cb3b52868c8c45a8e5e,step_up,99.21,0.8798,transaction,corroboration|checkpoint,,131.7,31.7,4.4,0.2,16.6,10.3,
takeover,s011,4,sim-dbd1b264f6fb61483bc69e5e98c6ec49,confirmation,79f41805f5284e7ca7ef23151c6c4afd,block,99.61,0.9135,transaction,,blocked,145.2,55.3,4.4,0.2,13.2,11.9,25.4
bot,s011,0,sim-cb7665ae7e17467107fd1e74811a5aff,login,49ffb48ed8e4456c910894f708b5cbe1,step_up,93.99,0.4375,automation,friction_ceiling,,112.0,22.6,3.8,0.1,8.7,9.7,
bot,s011,0,sim-cb7665ae7e17467107fd1e74811a5aff,payee,bddee06a3d344bdbadabb409bc23d8f7,step_up,99.87,0.5865,automation,friction_ceiling,,124.4,26.7,4.5,0.1,10.1,11.8,
bot,s011,0,sim-cb7665ae7e17467107fd1e74811a5aff,amount,1edb8f3749cc41698872f0ce77d09a5f,step_up,99.95,0.8798,automation,friction_ceiling,,150.7,34.8,4.7,0.1,9.8,19.9,
bot,s011,0,sim-cb7665ae7e17467107fd1e74811a5aff,confirmation,785cf59e655a434fbff3cc1727b79083,step_up,99.98,0.9135,automation,friction_ceiling,awaiting_step_up,183.1,71.2,5.1,0.1,20.8,12.8,32.2
bot,s011,1,sim-50cade9ce87e078b29e9c04f745abe87,login,7f91e82baa0746d298584ca2b12400b3,step_up,93.99,0.4375,automation,friction_ceiling,,136.7,30.1,4.1,0.1,14.8,10.9,
bot,s011,1,sim-50cade9ce87e078b29e9c04f745abe87,payee,89c7f00794f44a98be218f23bad07085,step_up,99.87,0.5865,automation,friction_ceiling,,146.3,27.3,4.2,0.1,10.1,12.7,
bot,s011,1,sim-50cade9ce87e078b29e9c04f745abe87,amount,ee6e6a52b1a845abb322178bfbef9054,step_up,99.95,0.8798,automation,friction_ceiling,,152.2,34.4,5.0,0.2,18.3,10.8,
bot,s011,1,sim-50cade9ce87e078b29e9c04f745abe87,confirmation,6d08bc7014cf4936866c1f723311a53d,step_up,99.98,0.9135,automation,friction_ceiling,awaiting_step_up,150.6,59.1,5.1,0.2,17.5,9.2,26.9
bot,s011,2,sim-6e255b8db411a182622ed58509f24593,login,77bf6b0cc58147d18ff6cbb1abc01bbb,step_up,93.99,0.4375,automation,friction_ceiling,,120.0,25.6,3.8,0.1,11.5,10.0,
bot,s011,2,sim-6e255b8db411a182622ed58509f24593,payee,e0d6495904a4489cb39418dcd34c3f03,step_up,99.87,0.5865,automation,friction_ceiling,,119.4,24.4,4.1,0.1,9.7,10.3,
bot,s011,2,sim-6e255b8db411a182622ed58509f24593,amount,7178119003c24b12bdd11e4e3b316809,step_up,99.95,0.8798,automation,friction_ceiling,,512.6,35.0,4.6,0.1,19.9,10.1,
bot,s011,2,sim-6e255b8db411a182622ed58509f24593,confirmation,3af38f973b034dd9a2a6a869a50883e6,step_up,99.98,0.9135,automation,friction_ceiling,awaiting_step_up,341.3,65.8,4.7,0.2,19.6,9.7,31.5
bot,s011,3,sim-903013f845c3488c63558d863652b136,login,82235a9ea92b4a74ba1b5895e82066c0,step_up,93.99,0.4375,automation,friction_ceiling,,179.9,24.9,4.4,0.1,9.1,11.1,
bot,s011,3,sim-903013f845c3488c63558d863652b136,payee,95603525b61d4a97a325a59afe95a6a1,step_up,99.87,0.5865,automation,friction_ceiling,,194.0,29.9,4.6,0.1,15.2,9.8,
bot,s011,3,sim-903013f845c3488c63558d863652b136,amount,ef971ddb863843fd8ca7759337412a5c,step_up,99.95,0.8798,automation,friction_ceiling,,127.8,29.3,4.8,0.1,13.9,10.2,
bot,s011,3,sim-903013f845c3488c63558d863652b136,confirmation,be289c4d175342e4ab5f40572804c120,step_up,99.98,0.9135,automation,friction_ceiling,awaiting_step_up,226.2,54.9,6.1,0.2,10.2,9.6,28.7
bot,s011,4,sim-77fe240a8e5014548522982afb515212,login,3ce01c4b8a434856a08043d54dd69fa8,step_up,93.99,0.4375,automation,friction_ceiling,,285.9,28.1,3.9,0.1,13.4,10.5,
bot,s011,4,sim-77fe240a8e5014548522982afb515212,payee,e9101159cc1a4f61b82d244862ab7a2a,step_up,99.87,0.5865,automation,friction_ceiling,,183.4,23.5,4.5,0.1,9.1,9.6,
bot,s011,4,sim-77fe240a8e5014548522982afb515212,amount,2f7195e62b2d461cb925c24a52dd2fe7,step_up,99.95,0.8798,automation,friction_ceiling,,178.9,25.0,4.6,0.1,9.7,10.4,
bot,s011,4,sim-77fe240a8e5014548522982afb515212,confirmation,9e6d7912b798475595149130736a48a2,step_up,99.98,0.9135,automation,friction_ceiling,awaiting_step_up,190.4,53.5,7.0,0.2,10.0,9.5,26.6
replay,s011,0,sim-a56c0753797e53322abd2ecbde80ffd5,login,f42c57bbc64142f38645e080ef519cdb,allow,2.53,0.4375,automation,,,115.5,26.9,7.5,0.1,9.3,9.8,
replay,s011,0,sim-a56c0753797e53322abd2ecbde80ffd5,payee,6c9948e8812f4a8fac019cd70283f8a1,allow,1.47,0.5865,automation,,,128.8,32.1,4.3,0.1,17.3,10.2,
replay,s011,0,sim-a56c0753797e53322abd2ecbde80ffd5,amount,3b9d4e23e2ec452bbd84eb8365978a00,allow,0.73,0.8798,automation,,,126.3,35.8,4.9,0.2,20.3,10.3,
replay,s011,0,sim-a56c0753797e53322abd2ecbde80ffd5,confirmation,0e652465c9cc45ae938c974c6bd8c5cd,allow,0.6,0.9135,automation,,processing,406.1,67.5,5.0,0.2,21.5,10.2,30.3
replay,s011,1,sim-68889cd7cc27e0c4c64549e162977a48,login,738af4e285a04275bfb2cad6fb510cf3,allow,9.53,0.4375,behaviour,,,126.2,27.2,4.2,0.1,13.0,9.7,
replay,s011,1,sim-68889cd7cc27e0c4c64549e162977a48,payee,d4faa6e5a1f6491d8603ca7c3e6cae13,monitor,20.08,0.5865,behaviour,,,124.7,32.3,4.3,0.1,17.8,9.9,
replay,s011,1,sim-68889cd7cc27e0c4c64549e162977a48,amount,653519e3ef844ea4a20a130f85ee0ec5,step_up,43.46,0.8798,behaviour,,,124.4,26.8,6.3,0.2,10.1,10.0,
replay,s011,1,sim-68889cd7cc27e0c4c64549e162977a48,confirmation,6817fae8aa6149f490783fcee04157d9,monitor,35.48,0.9135,behaviour,,processing,182.5,62.8,4.9,0.2,20.7,10.2,26.7
replay,s011,2,sim-c6e39cb10d8d2c34bc508eff9aa37423,login,9cc00b4dbbee4a668f332734006438ab,allow,2.83,0.4375,automation,,,131.1,30.8,4.2,0.1,13.0,13.3,
replay,s011,2,sim-c6e39cb10d8d2c34bc508eff9aa37423,payee,e1773a3ede644c0482446cbd5fcad42e,allow,1.62,0.5865,automation,,,142.8,24.3,4.1,0.1,10.2,9.6,
replay,s011,2,sim-c6e39cb10d8d2c34bc508eff9aa37423,amount,a19df0a5909c4da985daa8a1fb9027f4,allow,2.15,0.8798,behaviour,,,224.4,36.2,4.6,0.2,20.8,10.4,
replay,s011,2,sim-c6e39cb10d8d2c34bc508eff9aa37423,confirmation,33d11464b4ed4144b8e23021993de24f,allow,1.8,0.9135,behaviour,,processing,159.4,57.0,5.0,0.2,15.2,9.9,26.5
replay,s011,3,sim-bbabd2c7f484300249891dcee63c30b8,login,9e2f4ae82d284cb39ff1f4c1097da793,allow,2.38,0.4375,automation,,,128.6,23.4,5.0,0.1,9.0,9.2,
replay,s011,3,sim-bbabd2c7f484300249891dcee63c30b8,payee,aed9cd680ffb4a44b3b16036e000a054,allow,2.55,0.5865,automation,,,111.1,24.7,4.3,0.1,9.6,10.4,
replay,s011,3,sim-bbabd2c7f484300249891dcee63c30b8,amount,b4ae64af6917450ab7a5f05aeef5a985,allow,1.24,0.8798,automation,,,133.5,27.7,5.0,0.2,12.6,9.8,
replay,s011,3,sim-bbabd2c7f484300249891dcee63c30b8,confirmation,7423875a1bdc40fd8abf5332978b4d90,allow,0.7,0.9135,automation,,processing,186.1,68.5,5.0,0.2,22.6,10.4,30.1
replay,s011,4,sim-8b14e9c0778a36b57d837c637eb3ecd9,login,f6467861aea14126878b47d1e917833f,allow,1.78,0.4375,automation,,,139.4,25.1,5.0,0.1,9.2,10.6,
replay,s011,4,sim-8b14e9c0778a36b57d837c637eb3ecd9,payee,a6c2150a62a64cc4b54bba43cc212350,allow,1.2,0.5865,automation,,,176.3,32.0,4.2,0.1,16.6,10.9,
replay,s011,4,sim-8b14e9c0778a36b57d837c637eb3ecd9,amount,f10edf9cff89477987ce81484d3f9249,allow,0.31,0.8798,behaviour,,,139.1,33.3,4.6,0.2,17.8,10.6,
replay,s011,4,sim-8b14e9c0778a36b57d837c637eb3ecd9,confirmation,b848b39952cc4e6ca4b023d528312618,allow,0.31,0.9135,behaviour,,processing,169.5,54.8,5.1,0.2,10.3,9.8,29.3
poisoning,s011,0,sim-5d4976ef5ce06c61b6c4296ad240a5e1,login,07116ebbc08843928ebb3527d21802e0,allow,1.9,0.4375,automation,,,155.1,41.2,4.1,0.1,27.6,9.1,
poisoning,s011,0,sim-5d4976ef5ce06c61b6c4296ad240a5e1,payee,e0e9070dce964635aed05e56cd89d98a,allow,3.54,0.5865,behaviour,,,176.1,24.7,4.4,0.1,10.2,9.8,
poisoning,s011,0,sim-5d4976ef5ce06c61b6c4296ad240a5e1,amount,e4be395c1f1b4709a17c3314baa9e796,allow,4.26,0.8798,behaviour,,,217.8,29.4,4.8,0.1,15.4,8.9,
poisoning,s011,0,sim-5d4976ef5ce06c61b6c4296ad240a5e1,confirmation,5c44a0dafa12453baf61bbb7e5ed0c85,allow,9.45,0.9135,behaviour,,processing,170.1,64.8,5.4,0.2,18.5,14.8,25.8
